"InputText","TaskName","TaskType","Difficulty","HasDeadline","Urgency","TimeExpression","DeadlineType"
"cuối tuần phải review lại Triết cho kỹ","Review bài","OnTap","2","1","medium","cuối tuần","relative"
"báo cáo Lý làm thuyết trình ez","Ôn tập","OnTap","2","0","low","","none"
"thi qua môn là vui r k cần điểm cao","Thi qua môn là vui r k cần điểm cao","ThiCuoiKy","3","1","high","","submission"
"đừg đê sếp nhắc nữa ae tóm tắt file lẹ","Ôn tập","OnTap","3","0","low","","none"
"Mình cần chuẩn bị cho bài kiểm tra Lý, độ khó khá cao.","Kiểm tra Lý, độ khó khá cao","KiemTraThuongXuyen","3","1","high","","submission"
"Thi cuối kỳ môn Triết học ngày 15 tháng 12, phần thi tự luận khó lắm.","Thi tự luận khó lắm","ThiCuoiKy","5","1","high","","submission"
"chú ý lịch học bù Lập trình tuần sau zz","Ôn tập","OnTap","2","1","medium","tuần sau","relative"
"pop quiz Cơ sở dữ liệu dễ ăn điểm lắm","Kiểm tra","KiemTraThuongXuyen","3","1","low","","submission"
"báo cáo Cơ sở dữ liệu làm thuyết trình ez","Ôn tập","OnTap","2","0","low","","none"
"Nhóm mình thuyết trình môn Phương pháp nghiên cứu khoa học thứ 5, nộp slide trước hôm đó.","Ôn tập","OnTap","3","1","high","thứ 5","weekday"
"Bài tập lớn môn Kinh tế lượng khá nặng, mình đang chia nhỏ công việc để làm dần.","Bài tập","BaiTap","3","1","low","","submission"
"nộp báo cao thực hành t5 hay t6 vậy mấy bạn, thầy nói mk không nghe","Nhắc nhở","NhacNho","3","0","low","","none"
"team mình thi cuối kỳ toán x100 🧠","Thi cuối kỳ","ThiCuoiKy","4","1","medium","cuối tuần","relative"
"cuối tuần phải review lại Toán cho kỹ","Review bài","OnTap","2","1","medium","cuối tuần","relative"
"on Hoa sưdng sưdng thoi","Nhắc nhở","NhacNho","2","0","low","","none"
"Deadline đồ án Điều khiển tự động đã gần, mình cần hoàn thiện phần demo.","Làm project","BaiTap","4","1","high","","submission"
"mai kt 1 tiết Kỹ nyng mềm sợ toang","Nhắc nhở","NhacNho","5","1","high","mai","relative"
"đọc lại tài liệu triết lụi 🙃","Ôn tập","OnTap","1","0","low","","none"
"báo cáo Lý làm thuyết trình ez 😂","Ôn tập","OnTap","2","0","low","","none"
"deadline đồ án sắp tới mà nhóm chưa họp lần nào, stress vcl","Làm project","BaiTap","4","1","high","","submission"
"tao 15p tin học tuan sau lụi 💀","Kiểm tra 15 phút","KiemTraThuongXuyen","2","1","medium","chiều nay","relative"
"đừng quên nộp lệ phí học Mạng máy tính ae ơi","Nhắc nhở","NhacNho","1","0","low","","none"
"assignment Kỹ năng mềm về nhà tuần này dài ngoằng","Bài tập","BaiTap","4","1","low","","submission"
"anh mai test anh văn căng ⏰","Test","KiemTraThuongXuyen","4","1","medium","thứ 3","weekday"
"ôn thi ccc mai ra cf chơi r tối về cày đêm lun m","Thi ccc mai ra cf chơi r tối về cày đêm lun ","ThiCuoiKy","3","1","high","mai","relative"
"làm nốt cái slide nay đi mk mai r đi coi phim d thư gian j hệt","Ôn tập","OnTap","3","1","high","nay","relative"
"sáng nay căng tin hết mịe bánh bao ăn mì tôm nản vc","Nhắc nhở","NhacNho","3","1","high","nay","relative"
"Môn Lập trình C thi cuối kỳ khá khó, cần ôn theo từng chương.","Thi cuối kỳ khá khó, cần ôn theo từng chương","ThiCuoiKy","5","1","high","","submission"
"Chiều mai kiểm tra Pháp luật đại cương, ai còn tài liệu ôn tập cho mình xin với.","Kiểm tra Pháp luật đại cương, ai còn tài liệu ôn ","KiemTraThuongXuyen","3","1","high","mai","relative"
"final exam mạng máy tính kk 📚","Thi cuối kỳ","ThiCuoiKy","4","1","high","hôm nay","relative"
"pop quiz Toán dễ ăn điểm lắm","Kiểm tra","KiemTraThuongXuyen","3","1","low","","submission"
"chú ý lịch học bù Lập trình tuần sau 😭","Ôn tập","OnTap","2","1","medium","tuần sau","relative"
"Thi cuối kỳ môn Máy điện đang đến gần, mình bắt đầu ôn từ hôm nay.","Thi cuối kỳ môn Máy điện đang đến gần, mình ","ThiCuoiKy","3","1","high","hôm nay","relative"
"Deadline bài tập lớn môn Mạng máy tính sắp tới, mình đang hoàn thiện phần cuối.","Bài tập","BaiTap","3","1","high","","submission"
"em đọc lại tài liệu triết","Ôn tập","OnTap","2","1","medium","tuần sau","relative"
"nhớ mang theo laptop thực hành Lập trình nha","Nhắc nhở","NhacNho","2","0","low","","none"
"xem lại mindmap sinh kk ⏰","Ôn tập","OnTap","2","1","medium","tối nay","relative"
"thi gk mon gi do thang 11 mà mk quên mất tiêu, ai nhớ không","Thi gk mon gi do thang 11 mà mk quên mất tiê","ThiCuoiKy","3","1","high","","submission"
"team mình thứ 3 ktra 15p sử căng 📚","Kiểm tra 15 phút","KiemTraThuongXuyen","3","1","medium","thứ 3","weekday"
"cuối tuần phải review lại Triết cho kỹ ak","Review bài","OnTap","2","1","medium","cuối tuần","relative"
"hợp khoa 14h chiều mai mng ăn mặc lịch sự nha","Nhắc nhở","NhacNho","3","1","high","mai","relative"
"Em chưa hiểu bài quiz tuần này, có ai giải thích giúp em không?","Kiểm tra","KiemTraThuongXuyen","3","1","low","","submission"
"Bài tập lớn môn Tâm lý học khá nặng, mình đang chia nhỏ công việc để làm dần.","Bài tập","BaiTap","3","1","low","","submission"
"Sao trường mình wifi chậm thế này, không chịu được luôn.","Nhắc nhở","NhacNho","3","0","low","","none"
"remind ae mai nộp form đk môn tự chọn nhé","Nhắc nhở","NhacNho","3","1","high","mai","relative"
"ai làm xong assignment Toán chưa cho t copy tẹo =)) zz","Bài tập","BaiTap","3","1","low","","submission"
"report Kỹ năng mềm làm thuyết trình ez","Làm report","BaiTap","3","1","low","","submission"
"đc 10đ bài kiểmtra tk nhỏ mừng húm mn ạ 😍","Nhắc nhở","NhacNho","3","0","low","","none"
"deadline ôn thi cuối kỳ Mạng máy tính đang tới gần","Thi cuối kỳ Mạng máy tính đang tới gần","ThiCuoiKy","4","1","high","","submission"
"m làm ơn phản hồi tin nhắn group nha thg lol","Nhắc nhở","NhacNho","3","0","low","","none"
"Thứ 6 tuần sau kiểm tra 1 tiết Lý nha, khá khó.","Kiểm tra 1 tiết Lý nha, khá khó","KiemTraThuongXuyen","3","1","high","thứ 6","weekday"
"nhớ mang theo laptop thực hành Lý nha","Nhắc nhở","NhacNho","2","0","low","","none"
"xem lại công thc hóa","Ôn tập","OnTap","1","0","low","","none"
"review bài hôm qua chill 📝","Ôn tập","OnTap","3","0","low","","none"
"có pro code frontend nào giúp t pass bài này khum 😭","Bài tập","BaiTap","3","1","low","","submission"
"Mình cần chuẩn bị cho bài kiểm tra Pháp luật đại cương, độ khó khá cao.","Kiểm tra Pháp luật đại cương, độ khó khá cao","KiemTraThuongXuyen","3","1","high","","submission"
"Thi cuối kỳ môn Sinh lý học đang đến gần, mình bắt đầu ôn từ hôm nay.","Thi cuối kỳ môn Sinh lý học đang đến gần, mì","ThiCuoiKy","3","1","high","hôm nay","relative"
"nhớ mang theo laptop thực hành Cơ sở dữ liệu nha zz","Nhắc nhở","NhacNho","2","0","low","","none"
"team mình xem lại mindmap sinh 🫠 💀","Ôn tập","OnTap","2","1","medium","","none"
"kiểm tra miệng hóa kk 🙃","Kiểm tra","KiemTraThuongXuyen","4","1","medium","tuần sau","relative"
"Bài tập nhóm môn Kỹ năng mềm hạn nộp thứ 6, nhóm mình làm slide đi nha.","Thuyết trình","BaiTap","3","1","high","thứ 6","weekday"
"tuan sau thi cuoi ky roi dcm","Thi cuoi ky roi dcm","ThiCuoiKy","3","1","high","tuan sau","relative"
"team mình học bù phần mạng máy tính 🥲 🤯","Ôn tập","OnTap","2","0","low","","none"
"Bài tập phần Tích phân môn Toán cao cấp B2 hạn nộp thứ 3, làm từ bài 1 đến bài 10.","Bài tập","BaiTap","3","1","high","thứ 3","weekday"
"bọn mình đọc lại tài liệu triết lụm 🤯","Ôn tập","OnTap","2","0","low","","none"
"Đồ án môn Thiết kế web yêu cầu cả báo cáo và source, mình đang soạn lại tài liệu.","Làm project","BaiTap","4","1","low","","submission"
"Nhóm mình cần nộp bài tập môn Quản trị học trong tuần này.","Bài tập","BaiTap","3","1","high","","submission"
"pop quiz Triết dễ ăn điểm lắm","Kiểm tra","KiemTraThuongXuyen","3","1","low","","submission"
"báo cáo Mạng máy tính làm thuyết trình ez zz","Ôn tập","OnTap","2","0","low","","none"
"exam đợt này chua vãi đái ae ôn kỹ nha","Ôn tập","OnTap","3","0","low","","none"
"bai nay ra trong quiz hqua roi tuc ghe t ko hoc","Kiểm tra","KiemTraThuongXuyen","3","1","high","nay","relative"
"project mon Cd sở dữ liệu aang trễ tiến aộ","Làm project","BaiTap","4","1","low","","submission"
"Thi giữa kỳ môn Tài chính doanh nghiệp sắp diễn ra, mình đang ôn theo đề cương.","Thi giữa kỳ môn Tài chính doanh nghiệp sắp d","ThiCuoiKy","3","1","high","","submission"
"thi c cuối tuần gấp 📚","Thi","ThiCuoiKy","3","1","high","cuối tuần","relative"
"Bài lab môn Mạng máy tính nộp cuối tuần này, cấu hình router đó mấy bạn.","Nhắc nhở","NhacNho","3","1","high","cuối tuần","relative"
"m thi hóa","Thi","ThiCuoiKy","4","1","medium","mai","relative"
"Chị ơi, em chưa làm xong bài assignment tuần này, deadline là 10h tối mai 😅","Bài tập","BaiTap","3","1","high","mai","relative"
"nhờ m mua tao ly cfe đen ko đg tao trả trc 50k hsau bù nha","Nhắc nhở","NhacNho","3","0","low","","none"
"nay t dọn đồ về quê nha ae thi xong r xả stress thoyy","Thi xong r xả stress thoyy","ThiCuoiKy","3","1","high","nay","relative"
"aừng quen nộp lệ phi học Lập trenh ae di","Nhắc nhở","NhacNho","1","0","low","","none"
"ôn chương 3 giải tích kk 🧠","Ôn tập","OnTap","2","1","medium","","none"
"đừng quên nộp lệ phí học Lý ae ơi 🔥","Nhắc nhở","NhacNho","1","0","low","","none"
"Chiều mai kiểm tra Tiếng Anh, ai còn tài liệu ôn tập cho mình xin với.","Kiểm tra Tiếng Anh, ai còn tài liệu ôn tập cho mì","KiemTraThuongXuyen","3","1","high","mai","relative"
"deadline on thi cuối kỳ Lập trenh aang tới gần","Thi cuối kỳ Lập trenh aang tới gần","ThiCuoiKy","4","1","high","","submission"
"bài tập Lập trình về nhà tuần này dài ngoằng 🔥","Bài tập","BaiTap","4","1","low","","submission"
"Tiểu luận môn Triết học Mác - Lênin nộp tuần 13, đề tài về biện chứng duy vật.","Nhắc nhở","NhacNho","3","0","low","","none"
"Thứ 4 tuần này nộp bài luận phân tích tác phẩm môn Ngữ văn đại cương, dài tối thiểu 1500 từ.","Nhắc nhở","NhacNho","4","1","high","thứ 4","weekday"
"Chiều mai kiểm tra Triết học, ai còn tài liệu ôn tập cho mình xin với.","Kiểm tra Triết học, ai còn tài liệu ôn tập cho mì","KiemTraThuongXuyen","3","1","high","mai","relative"
"help coding với 😐","Nhắc nhở","NhacNho","3","0","low","","none"
"Đồ án môn Xử lý ảnh số yêu cầu cả báo cáo và source, mình đang soạn lại tài liệu.","Làm project","BaiTap","4","1","low","","submission"
"Chị ơi, em chưa làm xong bài assignment tuần này, deadline là 10h tối nay, mà em đang bị đau đầu 😅, giúp em với","Bài tập","BaiTap","3","1","high","tối nay","relative"
"Thi giữa kỳ môn Lý thuyết đồ thị vào cuối tuần 9, trọng tâm phần BFS và DFS.","Thi giữa kỳ môn Lý thuyết đồ thị vào cuối tu","ThiCuoiKy","3","1","high","cuối tuần","relative"
"ôn Lập trình sương sương thôi 🔥","Ôn tập","OnTap","2","0","low","","none"
"Tiểu luận môn Lịch sử Đảng hạn nộp ngày 25, viết về giai đoạn 1930-1945.","Nhắc nhở","NhacNho","3","0","low","","none"
"review bài hôm qua vc 📚","Ôn tập","OnTap","3","0","low","","none"
"Thứ 4 này cô gọi lên bảng kiểm tra bài môn Đại số tuyến tính, ôn phần không gian vectơ.","Kiểm tra bài môn Đại số tuyến tính, ôn phần không","KiemTraThuongXuyen","3","1","high","thứ 4","weekday"
"mng nhớ vote cho clb mik nhe","Nhắc nhở","NhacNho","3","0","low","","none"
"em exam mô 😭 😵‍💫","Thi cuối kỳ","ThiCuoiKy","3","1","high","tháng sau","relative"
"ôn Lý sương sương thôi 👍","Ôn tập","OnTap","2","0","low","","none"
"deadline ôn thi cuối kỳ Cơ sở dữ liệu đang tới gần","Thi cuối kỳ Cơ sở dữ liệu đang tới gần","ThiCuoiKy","4","1","high","","submission"
"test online hay offline vay m","Kiểm tra","KiemTraThuongXuyen","3","1","low","","submission"
"Hôm nay canteen đông quá, chắc mình ra ngoài ăn cho nhanh.","Nhắc nhở","NhacNho","3","1","high","hôm nay","relative"
"Ai có meme mới không, gửi mình xem với cho đỡ căng thẳng.","Nhắc nhở","NhacNho","3","0","low","","none"
"pop quiz Lý dễ ăn điểm lắm","Kiểm tra","KiemTraThuongXuyen","3","1","low","","submission"
"Deadline bài tập lớn môn Văn hóa doanh nghiệp sắp tới, mình đang hoàn thiện phần cuối.","Bài tập","BaiTap","3","1","high","","submission"
"project môn Triết đang trễ tiến độ 😭","Làm project","BaiTap","4","1","low","","submission"
"hôm nay ôn tập Toán nhé mọi người","Ôn tập","OnTap","3","1","high","hôm nay","relative"
"Đồ án môn Hệ thống thông tin quản lý yêu cầu cả báo cáo và source, mình đang soạn lại tài liệu.","Làm project","BaiTap","4","1","low","","submission"
"Thứ 6 này thuyết trình nhóm môn Quản lý dự án, mình làm phần lập WBS đó.","Ôn tập","OnTap","3","1","medium","thứ 6","weekday"
"Chị ơi, em nộp bài report vào 20/10 được không ạ, em đang cần gấp","Làm report","BaiTap","3","1","high","","submission"
"nhac ae la hom nay den h nop the do nha d quen d","Nhắc nhở","NhacNho","3","1","high","nay","relative"
"team mình chuẩn bị final vcl ✨","Thi cuối kỳ","ThiCuoiKy","5","1","high","thứ 2","weekday"
"Ủa hôm nay lớp mình có học không hay thầy nghỉ rồi?","Nhắc nhở","NhacNho","3","1","high","hôm nay","relative"
"cuối tuần phải review lại Lập trình cho kỹ","Review bài","OnTap","2","1","medium","cuối tuần","relative"
"bài tập Lý về nhà tuần này dài ngoằng hz","Bài tập","BaiTap","4","1","low","","submission"
"m quiz anh văn kk 📝","Quiz","KiemTraThuongXuyen","3","1","high","mai","relative"
"mai thivđ mak m đ học m định cạp cứt à đm tk điên","Nhắc nhở","NhacNho","3","1","high","mai","relative"
"thứ mấy thi lai mon ly vay, mk rớt môn này rồi","Thi lai mon ly vay, mk rớt môn này rồi","ThiCuoiKy","5","1","high","","submission"
"lịch thi final của tao là nguyên tuần sau full đét","Thi final của tao là nguyên tuần sau full đé","ThiCuoiKy","3","1","high","tuần sau","relative"
"tí tao bùng tiết nha ktra m nhắc t","Kiểm tra m nhắc t","KiemTraThuongXuyen","3","1","high","","submission"
"chuẩn bị thi final Lu roi lo qua","Thi final Lu roi lo qua","ThiCuoiKy","5","1","high","","submission"
"ngồi coy lại Triết mệt vl 😭","Nhắc nhở","NhacNho","5","0","low","","none"
"chot kịch bản quay film vao toi thu 5 nhe","Nhắc nhở","NhacNho","3","0","low","","none"
"Chiều mai kiểm tra Hóa đại cương, ai còn tài liệu ôn tập cho mình xin với.","Kiểm tra Hóa đại cương, ai còn tài liệu ôn tập ch","KiemTraThuongXuyen","3","1","high","mai","relative"
"ktra nhanh cuối buổi lụi 📚","Kiểm tra","KiemTraThuongXuyen","2","1","high","mai","relative"
"deadline on thi cuối kỳ Kỹ nyng mềm aang tới gần","Thi cuối kỳ Kỹ nyng mềm aang tới gần","ThiCuoiKy","4","1","high","","submission"
"tao final exam mạng máy tính chill ✨","Thi cuối kỳ","ThiCuoiKy","4","1","high","tháng sau","relative"
"discusion forum tuần này làm gì v ạ?","Nhắc nhở","NhacNho","3","0","low","","none"
"chú ý lịch học bù Hóa tuần sau 👍","Ôn tập","OnTap","2","1","medium","tuần sau","relative"
"ko biết bao h mới giàu k p cắm mặt làm mấy cái test khỉ hó này nx","Kiểm tra","KiemTraThuongXuyen","3","1","low","","submission"
"Chiều mai kiểm tra An toàn thông tin, ai còn tài liệu ôn tập cho mình xin với.","Kiểm tra An toàn thông tin, ai còn tài liệu ôn tậ","KiemTraThuongXuyen","3","1","high","mai","relative"
"Thi cuối kỳ môn Nguyên lý máy đang đến gần, mình bắt đầu ôn từ hôm nay.","Thi cuối kỳ môn Nguyên lý máy đang đến gần, ","ThiCuoiKy","3","1","high","hôm nay","relative"
"mai m rảnh ko qua starbuck học chung đi","Nhắc nhở","NhacNho","3","1","high","mai","relative"
"ôn Kỹ năng mềm sương sương thôi vkl","Ôn tập","OnTap","2","0","low","","none"
"lịch thi final của khoa m ra chưa","Thi final của khoa m ra chưa","ThiCuoiKy","3","1","high","","submission"
"tao mớ dc cho pass đề thi m lấy ko 🤫","Thi m lấy ko 🤫","ThiCuoiKy","3","1","high","","submission"
"thông báo dời lịch học bù sang sáng t7 nha","Ôn tập","OnTap","3","0","low","t7","weekday"
"Nhóm báo cáo môn Quản trị học tuần sau, mình phụ trách phần phân tích SWOT nha.","Nhắc nhở","NhacNho","3","1","medium","tuần sau","relative"
"tao ôn nãy h mờ cả mắt rồi ae ơi","Ôn tập","OnTap","3","0","low","","none"
"Bài project lớn này khó quá, ai giúp mình với, nộp vào thứ 6 tuần sau","Làm project","BaiTap","4","1","high","thứ 6","weekday"
"Nhóm mình cần nộp bài tập môn Luật kinh tế trong tuần này.","Bài tập","BaiTap","3","1","high","","submission"
"Bài tập về nhà môn Lập trình Prolog cần hoàn thành sớm để kịp hạn nộp.","Bài tập","BaiTap","3","1","high","","submission"
"ai rảnh call dọa dò bài t dc k m xao nhãng quá","Nhắc nhở","NhacNho","3","0","low","","none"
"Thầy nhắc nộp báo cáo Cơ học kỹ thuật, mình cần kiểm tra lại format trước khi gửi.","Kiểm tra lại format trước khi gửi","KiemTraThuongXuyen","3","1","high","","submission"
"Ai có đề cương thi cuối kỳ môn Kế toán quản trị cho mình xin tham khảo.","Thi cuối kỳ môn Kế toán quản trị cho mình xi","ThiCuoiKy","4","1","high","","submission"
"Mấy đứa ơi tối nay đi uống trà sữa không?","Nhắc nhở","NhacNho","3","1","high","tối nay","relative"
"deadline ôn thi cuối kỳ Cơ sở dữ liệu đang tới gần 😭","Thi cuối kỳ Cơ sở dữ liệu đang tới gần 😭","ThiCuoiKy","4","1","high","","submission"
"Bài project lớn này khó quá, ai giúp mình với, nộp vào thứ 6 tuần sau, mình đang bận quá","Làm project","BaiTap","4","1","high","thứ 6","weekday"
"project team mình hqua review bị thầy chê quá tr 🥲","Làm project","BaiTap","4","1","low","","submission"
"có ai rảnh help tớ cái task excel này vs","Nhắc nhở","NhacNho","3","0","low","","none"
"báo cáo Triết làm thuyết trình ez vkl","Ôn tập","OnTap","2","0","low","","none"
"alo ai đi lấy áo lớp vs t ko","Nhắc nhở","NhacNho","3","0","low","","none"
"Thầy cô nhắc nộp bài tập nhóm Marketing, mình đang tổng hợp nội dung.","Bài tập","BaiTap","3","1","high","","submission"
"lập trình 1 là con môn quỷ dị đm nó cướp t 3 tr","Nhắc nhở","NhacNho","3","0","low","","none"
"chú ý lịch học bù Kỹ năng mềm tuần sau 😭","Ôn tập","OnTap","2","1","medium","tuần sau","relative"
"Mình cần chuẩn bị cho bài kiểm tra Triết học, độ khó khá cao.","Kiểm tra Triết học, độ khó khá cao","KiemTraThuongXuyen","3","1","high","","submission"
"xem lại công thức hóa 😭 ⏰","Ôn tập","OnTap","2","1","medium","","none"
"Thứ 6 tuần sau kiểm tra 1 tiết Sinh nha, khá khó.","Kiểm tra 1 tiết Sinh nha, khá khó","KiemTraThuongXuyen","3","1","high","thứ 6","weekday"
"em ktra 1 tiết toán","Kiểm tra 1 tiết","KiemTraThuongXuyen","3","1","medium","tuần sau","relative"
"ôn Cơ sở dữ liệu sương sương thôi","Ôn tập","OnTap","2","0","low","","none"
"Bài tập nhóm môn Tâm lý học hạn thứ 4, nhóm mình còn thiếu phần dẫn chứng thực tế.","Bài tập","BaiTap","3","1","medium","thứ 4","weekday"
"Bài tập nhóm môn Kinh tế lượng nộp thứ 6, chạy hồi quy OLS bằng STATA hoặc R.","Bài tập","BaiTap","3","1","high","thứ 6","weekday"
"báo cáo Hóa làm thuyết trình ez","Ôn tập","OnTap","2","0","low","","none"
"report Toán làm thuyết trình ez","Làm report","BaiTap","3","1","low","","submission"
"E k hiểu bài quiz tuần này, có ai giải thích giúp e không?","Kiểm tra","KiemTraThuongXuyen","3","1","low","","submission"
"tao đọc lại tài liệu triết căng ⏰","Ôn tập","OnTap","1","0","low","","none"
"Cuối tuần này thuyết trình môn Marketing, nhóm mình chuẩn bị kỹ vào nha.","Ôn tập","OnTap","3","1","medium","cuối tuần","relative"
"hôm nay ôn tập Kỹ năng mềm nhé mọi người 😭","Ôn tập","OnTap","3","1","high","hôm nay","relative"
"chú ý lịch học bù Kỹ năng mềm tuần sau zz","Ôn tập","OnTap","2","1","medium","tuần sau","relative"
"project mon Hoa aang trễ tiến aộ","Làm project","BaiTap","4","1","low","","submission"
"bài tập Triết về nhà tuần này dài ngoằng 😂","Bài tập","BaiTap","4","1","low","","submission"
"nhóm mình làm prezentasion đến đâu rồi?","Nhắc nhở","NhacNho","3","0","low","","none"
"ngồi cày lại Lý mệt vl 😭","Nhắc nhở","NhacNho","5","0","low","","none"
"deadline dí sát đít r mà vẫn lười vl =))","Nhắc nhở","NhacNho","3","0","low","","none"
"thi c cuối tuần 🫠 ⏰","Thi","ThiCuoiKy","5","1","high","thứ 2","weekday"
"quiz anh văn lụm 📚","Quiz","KiemTraThuongXuyen","4","1","high","hôm nay","relative"
"Mình chưa xong bài tập Hệ thống nhúng, tối nay phải làm dứt điểm.","Bài tập","BaiTap","3","1","high","tối nay","relative"
"mai test anh văn lụm 🤯","Test","KiemTraThuongXuyen","3","1","high","chiều nay","relative"
"Mình phải nộp bài tập lớn Tâm lý học trong tuần này, ai rảnh review giúp mình không?","Bài tập","BaiTap","3","1","high","","submission"
"thi cuoi ky mon nao do thang nay khó lắm nghe mn","Thi cuoi ky mon nao do thang nay khó lắm ngh","ThiCuoiKy","5","1","high","nay","relative"
"mk d lm kịp bài ktra m ơi h cô d cho nộp gòi s jo","Kiểm tra m ơi h cô d cho nộp gòi s jo","KiemTraThuongXuyen","3","1","high","","submission"
"pop quiz Triết dễ ăn điểm lắm zz","Kiểm tra","KiemTraThuongXuyen","3","1","low","","submission"
"mai kt 1 tiết Lập trình sợ toang","Nhắc nhở","NhacNho","5","1","high","mai","relative"
"m ôn de cương","Ôn tập","OnTap","3","1","medium","tối nay","relative"
"thấy bảo tuần sau thầy ktra vở đấy","Kiểm tra vở đấy","KiemTraThuongXuyen","3","1","high","tuần sau","relative"
"Bài này khó quá, ai giúp mình với, mình đang bận 😓","Nhắc nhở","NhacNho","5","0","low","","none"
"Bài tập môn Hệ thống nhúng có vài câu khó, mình đang đối chiếu tài liệu.","Bài tập","BaiTap","5","1","low","","submission"
"toang r mai ktra 1 tiet hóa tao chua hoc j","Kiểm tra 1 tiet hóa tao chua hoc j","KiemTraThuongXuyen","3","1","high","mai","relative"
"ktra 1 tiết sinh học phần di truyền nha","Kiểm tra 1 tiết sinh học phần di truyền nha","KiemTraThuongXuyen","3","1","high","","submission"
"report Cơ sở dữ liệu làm thuyết trình ez","Làm report","BaiTap","3","1","low","","submission"
"tao pop quiz môn sinh chiều nay 🫠 😵‍💫","Quiz","KiemTraThuongXuyen","2","1","medium","chiều nay","relative"
"nhớ mang theo laptop thực hành Hóa nha 👍","Nhắc nhở","NhacNho","2","0","low","","none"
"tối nay cày nốt 3 đề toán là đi ngủ 😪","Nhắc nhở","NhacNho","3","1","high","tối nay","relative"
"pop quiz Lý dễ ăn điểm lắm zz","Kiểm tra","KiemTraThuongXuyen","3","1","low","","submission"
"ô n thi đợt này vc 😵‍💫","Thi","ThiCuoiKy","4","1","medium","cuối tuần","relative"
"final exam mạng máy tính vl 📝","Thi cuối kỳ","ThiCuoiKy","3","1","high","thứ 2","weekday"
"em đợt này test nhỏ c++ vc 📚","Test","KiemTraThuongXuyen","3","1","medium","mai","relative"
"Mình cần chuẩn bị cho bài kiểm tra Kỹ thuật nhiệt, độ khó khá cao.","Kiểm tra Kỹ thuật nhiệt, độ khó khá cao","KiemTraThuongXuyen","3","1","high","","submission"
"Thầy dặn làm bài tập chương 5 môn Xác suất thống kê, nộp thứ 4 tuần sau.","Bài tập","BaiTap","3","1","high","thứ 4","weekday"
"tao th 3 ktra 15p sử","Kiểm tra 15 phút","KiemTraThuongXuyen","3","1","high","hôm nay","relative"
"ngồi cày lại Toán mệt vl 😭 vkl","Nhắc nhở","NhacNho","5","0","low","","none"
"cuối tuần phải review lại Mạng máy tính cho kỹ","Review bài","OnTap","2","1","medium","cuối tuần","relative"
"Đồ án môn Phát triển ứng dụng web còn nhiều việc chưa xong, nhóm mình đang chạy deadline.","Làm project","BaiTap","4","1","high","","submission"
"cô nói mai test 15p nhg hnay cô ốm z mai nghỉ hay vẫn test onl","Kiểm tra","KiemTraThuongXuyen","3","1","high","mai","relative"
"tao final exam mạng máy tính gấp 🔥","Thi cuối kỳ","ThiCuoiKy","3","1","high","tháng sau","relative"
"báo cáo Kỹ năng mềm làm thuyết trình ez 🔥","Ôn tập","OnTap","2","0","low","","none"
"báo cáo Mạng máy tính làm thuyết trình ez vkl","Ôn tập","OnTap","2","0","low","","none"
"Đồ án cuối kỳ môn An toàn thông tin bảo vệ tuần 16, nhóm mình làm chủ đề mã hóa AES.","Làm project","BaiTap","4","1","low","","submission"
"anh thi cuối kỳ toán","Thi cuối kỳ","ThiCuoiKy","4","1","high","tháng sau","relative"
"cày de toán tối nay","Ôn tập","OnTap","2","0","low","","none"
"ôn Kỹ năng mềm sương sương thôi","Ôn tập","OnTap","2","0","low","","none"
"đề cwong kho vãi lồn thầy gjan ác vc","Nhắc nhở","NhacNho","3","0","low","","none"
"Thầy cô nhắc nộp bài tập nhóm Kế toán tài chính, mình đang tổng hợp nội dung.","Bài tập","BaiTap","3","1","high","","submission"
"quiz anh văn căng ✨","Quiz","KiemTraThuongXuyen","4","1","high","thứ 3","weekday"
"Bài tập lớn môn Truyền thông đa phương tiện khá nặng, mình đang chia nhỏ công việc để làm dần.","Bài tập","BaiTap","3","1","low","","submission"
"Thầy nhắc nộp báo cáo Vi xử lý, mình cần kiểm tra lại format trước khi gửi.","Kiểm tra lại format trước khi gửi","KiemTraThuongXuyen","3","1","high","","submission"
"đừng quên nộp lệ phí học Mạng máy tính ae ơi zz","Nhắc nhở","NhacNho","1","0","low","","none"
"nay cô cho test thu mà tao dc co 2d vcl","Kiểm tra","KiemTraThuongXuyen","3","1","high","nay","relative"
"bài tập Toán về nhà tuần này dài ngoằng 👍","Bài tập","BaiTap","4","1","low","","submission"
"assignment Lý về nhà tuần này dài ngoằng","Bài tập","BaiTap","4","1","low","","submission"
"ai làm xong assignment Toán chưa cho t copy tẹo =)) 👍","Bài tập","BaiTap","3","1","low","","submission"
"toi nay nop btl roi ma chua lam gi het, chet","Nhắc nhở","NhacNho","3","1","high","nay","relative"
"chú ý lịch học bù Cơ sở dữ liệu tuần sau","Ôn tập","OnTap","2","1","medium","tuần sau","relative"
"nay làm bài ktra ngu vkl hi vọng trên trung bình","Kiểm tra ngu vkl hi vọng trên trung bình","KiemTraThuongXuyen","3","1","high","nay","relative"
"Bài tập lớn môn Văn hóa doanh nghiệp khá nặng, mình đang chia nhỏ công việc để làm dần.","Bài tập","BaiTap","3","1","low","","submission"
